,to_user_type,from_user_type,to_user_bot_type,from_user_bot_type,canonical_url,date_published,domain,from_user_id,from_user_screen_name,id,is_mention,site_type,title,to_user_id,to_user_screen_name,tweet_created_at,tweet_id,tweet_type,url_id,site_domain,url_raw,original_query,from_user_botscore,to_user_botscore,tweet_url,pub_date
1317,human,bot,,private_account,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,2299826742,NoSurrender200,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1328771591442841600,pathgirlee24601,2021-07-24T17:38:06.000Z,1418988876908089353,retweet,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.8,0.24,https://twitter.com/NoSurrender200/status/1418988876908089353,
1318,human,bot,,private_account,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,2299826742,NoSurrender200,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,724596416,johnnyBe_Free,2021-07-24T17:35:09.000Z,1418988133639757832,retweet,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.8,0.34,https://twitter.com/NoSurrender200/status/1418988133639757832,
1319,human,bot,,private_account,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,2299826742,NoSurrender200,2421672.0,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,3100018566,oneilllacrosse,2021-07-24T17:34:57.000Z,1418988084742471682,retweet,299197172.0,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=covid%20vaccine%20is%20not%20safe&sort=relevant&type=Hoaxy&lang=,0.8,0.25,https://twitter.com/NoSurrender200/status/1418988084742471682,
0,bot,bot,private_account,private_account,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,2021-05-25T15:50:55.000Z,newsmax.com,1266107526636015616,EynoufElizabeth,2444382.0,True,claim,Trump Congratulates Himself for Vaccine Rollout,20545835,newsmax,2021-05-25T18:01:32.000Z,1397251500850782215,origin,298371545.0,newsmax.com,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,query=vaccine%20rollout%20sa&sort=relevant&type=Hoaxy&lang=,0.84,0.65,https://twitter.com/EynoufElizabeth/status/1397251500850782215,
1,bot,bot,spammer,private_account,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,2021-05-25T15:50:55.000Z,newsmax.com,20545835,newsmax,2444382.0,False,claim,Trump Congratulates Himself for Vaccine Rollout,1272287223417896960,izo15892778,2021-05-26T16:57:23.000Z,1397597747906293766,retweet,300265796.0,newsmax.com,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,query=vaccine%20rollout%20sa&sort=relevant&type=Hoaxy&lang=,0.65,0.31,https://twitter.com/newsmax/status/1397597747906293766,
2,bot,bot,private_account,other,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,2021-05-25T15:50:55.000Z,newsmax.com,20545835,newsmax,2444382.0,False,claim,Trump Congratulates Himself for Vaccine Rollout,925523382153764864,DMDAnGeL3,2021-05-26T17:05:46.000Z,1397599857406353411,retweet,300265796.0,newsmax.com,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,query=vaccine%20rollout%20sa&sort=relevant&type=Hoaxy&lang=,0.65,0.29,https://twitter.com/newsmax/status/1397599857406353411,
3,bot,bot,private_account,private_account,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,2021-05-25T15:50:55.000Z,newsmax.com,20545835,newsmax,2444382.0,False,claim,Trump Congratulates Himself for Vaccine Rollout,769939753,redswirll,2021-05-26T17:09:06.000Z,1397600696778858506,retweet,300265796.0,newsmax.com,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,query=vaccine%20rollout%20sa&sort=relevant&type=Hoaxy&lang=,0.65,0.32,https://twitter.com/newsmax/status/1397600696778858506,
4,bot,bot,private_account,private_account,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,2021-05-25T15:50:55.000Z,newsmax.com,20545835,newsmax,2444382.0,False,claim,Trump Congratulates Himself for Vaccine Rollout,806672105261633536,ScorpioMrzFrog,2021-05-26T17:10:46.000Z,1397601112929316865,retweet,300265796.0,newsmax.com,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,query=vaccine%20rollout%20sa&sort=relevant&type=Hoaxy&lang=,0.65,0.16,https://twitter.com/newsmax/status/1397601112929316865,
5,bot,bot,private_account,spammer,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,2021-05-25T15:50:55.000Z,newsmax.com,20545835,newsmax,2444382.0,False,claim,Trump Congratulates Himself for Vaccine Rollout,3230937520,Parthlan,2021-05-26T17:11:23.000Z,1397601270693867528,retweet,300265796.0,newsmax.com,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,query=vaccine%20rollout%20sa&sort=relevant&type=Hoaxy&lang=,0.65,0.31,https://twitter.com/newsmax/status/1397601270693867528,
6,human,bot,,spammer,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,2021-05-25T15:50:55.000Z,newsmax.com,20545835,newsmax,2444382.0,False,claim,Trump Congratulates Himself for Vaccine Rollout,1367194882083856384,Castle55958017,2021-05-26T17:12:04.000Z,1397601442161172485,retweet,300265796.0,newsmax.com,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,query=vaccine%20rollout%20sa&sort=relevant&type=Hoaxy&lang=,0.65,0.31,https://twitter.com/newsmax/status/1397601442161172485,
7,human,bot,,other,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,2021-05-25T15:50:55.000Z,newsmax.com,20545835,newsmax,2444382.0,False,claim,Trump Congratulates Himself for Vaccine Rollout,1347522875268411398,LifeMat61284049,2021-05-26T17:13:54.000Z,1397601902762790913,retweet,300265796.0,newsmax.com,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,query=vaccine%20rollout%20sa&sort=relevant&type=Hoaxy&lang=,0.65,0.42,https://twitter.com/newsmax/status/1397601902762790913,
8,bot,bot,private_account,private_account,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,2021-05-25T15:50:55.000Z,newsmax.com,20545835,newsmax,2444382.0,False,claim,Trump Congratulates Himself for Vaccine Rollout,798444365844803584,cwmcclelland,2021-05-26T17:16:56.000Z,1397602667271278592,retweet,300265796.0,newsmax.com,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,query=vaccine%20rollout%20sa&sort=relevant&type=Hoaxy&lang=,0.65,0.06,https://twitter.com/newsmax/status/1397602667271278592,
9,bot,bot,private_account,private_account,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,2021-05-25T15:50:55.000Z,newsmax.com,20545835,newsmax,2444382.0,False,claim,Trump Congratulates Himself for Vaccine Rollout,1372313369374564354,jeanetteschwei3,2021-05-26T17:20:06.000Z,1397603465216548865,retweet,300265796.0,newsmax.com,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,query=vaccine%20rollout%20sa&sort=relevant&type=Hoaxy&lang=,0.65,0.37,https://twitter.com/newsmax/status/1397603465216548865,
10,bot,bot,private_account,spammer,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,2021-05-25T15:50:55.000Z,newsmax.com,20545835,newsmax,2444382.0,False,claim,Trump Congratulates Himself for Vaccine Rollout,1371561419863392264,mimi120812,2021-05-26T16:44:05.000Z,1397594399396278273,retweet,300265796.0,newsmax.com,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,query=vaccine%20rollout%20sa&sort=relevant&type=Hoaxy&lang=,0.65,0.36,https://twitter.com/newsmax/status/1397594399396278273,
11,bot,bot,private_account,spammer,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,2021-05-25T15:50:55.000Z,newsmax.com,20545835,newsmax,2444382.0,False,claim,Trump Congratulates Himself for Vaccine Rollout,1172796115449724928,GrimKeeper_,2021-05-26T17:21:41.000Z,1397603862018727941,retweet,300265796.0,newsmax.com,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,query=vaccine%20rollout%20sa&sort=relevant&type=Hoaxy&lang=,0.65,0.07,https://twitter.com/newsmax/status/1397603862018727941,
12,human,bot,,private_account,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,2021-05-25T15:50:55.000Z,newsmax.com,20545835,newsmax,2444382.0,False,claim,Trump Congratulates Himself for Vaccine Rollout,1323468601140105217,MAGAFRV,2021-05-26T17:24:10.000Z,1397604487607595011,retweet,300265796.0,newsmax.com,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,query=vaccine%20rollout%20sa&sort=relevant&type=Hoaxy&lang=,0.65,0.31,https://twitter.com/newsmax/status/1397604487607595011,
13,bot,bot,private_account,spammer,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,2021-05-25T15:50:55.000Z,newsmax.com,20545835,newsmax,2444382.0,False,claim,Trump Congratulates Himself for Vaccine Rollout,759250964004081664,dannaAtkinson3,2021-05-26T17:25:45.000Z,1397604885391192065,retweet,300265796.0,newsmax.com,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,query=vaccine%20rollout%20sa&sort=relevant&type=Hoaxy&lang=,0.65,0.09,https://twitter.com/newsmax/status/1397604885391192065,
14,human,bot,,private_account,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,2021-05-25T15:50:55.000Z,newsmax.com,20545835,newsmax,2444382.0,False,claim,Trump Congratulates Himself for Vaccine Rollout,754473936788742144,ramesk468,2021-05-26T17:34:42.000Z,1397607139468849152,retweet,300265796.0,newsmax.com,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,query=vaccine%20rollout%20sa&sort=relevant&type=Hoaxy&lang=,0.65,0.13,https://twitter.com/newsmax/status/1397607139468849152,
15,bot,bot,private_account,spammer,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,2021-05-25T15:50:55.000Z,newsmax.com,20545835,newsmax,2444382.0,False,claim,Trump Congratulates Himself for Vaccine Rollout,1106041246328545280,StefanLazar10,2021-05-26T17:38:25.000Z,1397608073464852480,retweet,300265796.0,newsmax.com,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,query=vaccine%20rollout%20sa&sort=relevant&type=Hoaxy&lang=,0.65,0.66,https://twitter.com/newsmax/status/1397608073464852480,
16,human,bot,,spammer,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,2021-05-25T15:50:55.000Z,newsmax.com,20545835,newsmax,2444382.0,False,claim,Trump Congratulates Himself for Vaccine Rollout,1293340480021737472,Anthony78472040,2021-05-26T17:43:02.000Z,1397609236197040133,retweet,300265796.0,newsmax.com,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,query=vaccine%20rollout%20sa&sort=relevant&type=Hoaxy&lang=,0.65,0.39,https://twitter.com/newsmax/status/1397609236197040133,
17,human,bot,,private_account,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,2021-05-25T15:50:55.000Z,newsmax.com,20545835,newsmax,2444382.0,False,claim,Trump Congratulates Himself for Vaccine Rollout,1386148682379272193,fjmartinez48,2021-05-26T17:46:37.000Z,1397610136701657090,retweet,300265796.0,newsmax.com,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,query=vaccine%20rollout%20sa&sort=relevant&type=Hoaxy&lang=,0.65,0.38,https://twitter.com/newsmax/status/1397610136701657090,
18,bot,bot,private_account,spammer,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,2021-05-25T15:50:55.000Z,newsmax.com,20545835,newsmax,2444382.0,False,claim,Trump Congratulates Himself for Vaccine Rollout,4506969449,maineammoco,2021-05-26T17:48:18.000Z,1397610558141173760,quote,300265796.0,newsmax.com,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,query=vaccine%20rollout%20sa&sort=relevant&type=Hoaxy&lang=,0.65,0.26,https://twitter.com/newsmax/status/1397610558141173760,
19,human,bot,,private_account,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,2021-05-25T15:50:55.000Z,newsmax.com,20545835,newsmax,2444382.0,False,claim,Trump Congratulates Himself for Vaccine Rollout,854893364,DMDicarlo,2021-05-26T17:50:48.000Z,1397611190046498819,quote,300265796.0,newsmax.com,https://www.newsmax.com/us/trump-covid-19-vaccine-distribution/2021/05/25/id/1022672/,query=vaccine%20rollout%20sa&sort=relevant&type=Hoaxy&lang=,0.65,0.05,https://twitter.com/newsmax/status/1397611190046498819,
